Key,id,Japanese(ja),English(en)
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (4),0,窓際の席で本を読んでた子。,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (5),0,『失われた時を求めて』を読んでたよ,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (6),0,へぇ、そんなに気になったの？,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (7),0,ぼくも好きな本なんだ...特別な感じする,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (8),0,ふーん、そうなんだ,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (9),0,また行ってみようかな,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (1)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (10)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (2)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (3)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (4)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (5)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (6)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (7)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (8)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (9)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-InstructionText,0,発言者　（ドラッグして上の空欄にドロップ）,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-ProgressPanel-Text (TMP),0,進捗度：  /11,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-SpeakerPalette-Friend-Text (TMP),0,友人,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-SpeakerPalette-MainCharacter-Text (TMP),0,ぼく,
MainScene-GameObject-Canvas-初めて見かけた日.TXTFilePanel-TitleBar-TitleText,0,初めて見かけた日.txt,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine,0,最近どうしたんだよ、全然連絡取れないじゃないか,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (1),0,忙しかったんだ。彼女のことで,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (2),0,彼女って...またあの子か？,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (3),0,うん、もっと特別な関係になれそうなんだ,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (4),0,お前、まだ粘着してるのか,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (5),0,粘着なんかじゃない。愛だよ,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (6),0,これは恋愛じゃなくてストーキングだよ,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (7),0,彼女は僕のことを理解していないだけだ,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (8),0,警察沙汰になるぞ、マジで,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (9),0,なぜ？彼女は喜んでいるよ,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (1)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (2)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (3)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (4)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (5)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (6)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (7)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (8)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (9)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-InstructionText,0,発言者　（ドラッグして上の空欄にドロップ）,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-ProgressPanel-Text (TMP),0,進捗度：  /10,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-SpeakerPalette-Friend-Text (TMP),0,友人,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-SpeakerPalette-MainCharacter-Text (TMP),0,ぼく,
MainScene-GameObject-Canvas-親友からの忠告.TXTFilePanel-TitleBar-TitleText,0,親友からの忠告.txt,
MainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line1Text,0,"患者氏名：鈴木 啓太
年齢：28歳",
MainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line2Text,0,"診断：　　　　　、急性ストレス反応あり",
MainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line2Text (1),0,妄想性障害,
MainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line3Text,0,"所見：
患者は交通事故による一時的な記憶障害から回復過程にありますが、特定の女性に対する強い執着と　　　　　　が認められます。自分と対象者との関係性を実際よりも親密なものと誤認識しており、その認識を修正することに強い抵抗を示しています。",
MainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line3Text (1),0,現実との乖離,
MainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line4Text,0,思考内容には強迫観念的な要素が見られ、対象者との「　　　　　」を証明しようとする行動パターンが顕著です。現状では自身の行動が相手に与える影響について洞察が不足しています。,
MainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line4Text (1),0,特別な関係,
MainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line5Text,0,"治療計画：
	・認知行動療法（週1回）
	・必要に応じた薬物療法の検討
	・現実検討能力の向上を目指した介入",
MainScene-GameObject-Canvas-診断書.PDFFilePanel-TitleBar-TitleText,0,診断書.pdf,
MainScene-GameObject-Canvas-窓越しの彼女.PNGFilePanel-TitleBar-TitleText,0,窓越しの彼女.png,
MainScene-GameObject-Canvas-通勤路.PNGFilePanel-TitleBar-TitleText,0,通勤路.png,
MainScene-GameObject-Canvas-特別な場所.PNGFilePanel-TitleBar-TitleText,0,特別な場所.png,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine,0,今日はプルーストの話ができて楽しかった。,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (1),0,こちらこそ、楽しい時間をありがとう,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (10),0,そっか、ぼくのSNSアカウントまだ知らないよね,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (11),0,このアカウントに、予定が決まったら連絡して,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (12),0,・・・うん、わかった,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (2),0,また機会があればお話したいです,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (3),0,ぜひ。プルーストについてもっと話したいです,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (4),0,明日、もしよければカフェでお茶しませんか？,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (5),0,ごめんなさい、明日は予定があるんです,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (6),0,じゃあ明後日はどうですか？,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (7),0,う～ん、ちょっと考えておきます,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (8),0,お返事待ってますね。,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (9),0,返事？,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (1)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (10)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (11)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (12)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (2)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (3)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (4)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (5)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (6)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (7)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (8)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (9)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-InstructionText,0,発言者　（ドラッグして上の空欄にドロップ）,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ProgressPanel-Text (TMP),0,進捗度：  /13,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-SpeakerPalette-MainCharacter-Text (TMP),0,ぼく,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-SpeakerPalette-Woman-Text (TMP),0,彼女,
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-TitleBar-TitleText,0,帰り際.txt,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine,0,調べたよ、彼女のこと,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (1),0,どうやって？,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (10),0,やばっ（笑）,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (11),0,何がヤバいの？,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (12),0,好きになったら知りたくなるのは当然でしょ,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (13),0,いや・・・う、うん。そうだな・・・,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (2),0,えっ、片っ端しから調べて,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (3),0,ＳＮＳアカウントを見つけたよ,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (4),0,すごい執念だなぁ,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (5),0,普通だよ,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (6),0,文学部で、フランス文学が好きなんだって,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (7),0,どこまで調べたんだよ...,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (8),0,友達の投稿にタグ付けされてたから、,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (9),0,住んでる場所も大体分かった,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (1)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (10)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (11)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (12)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (13)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (2)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (3)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (4)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (5)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (6)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (7)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (8)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (9)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-InstructionText,0,発言者　（ドラッグして上の空欄にドロップ）,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ProgressPanel-Text (TMP),0,進捗度：  /14,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-SpeakerPalette-Friend-Text (TMP),0,友人,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-SpeakerPalette-MainCharacter-Text (TMP),0,ぼく,
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-TitleBar-TitleText,0,彼女のこと.txt,
MainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line1Text,0,もう一ヶ月以上眠れない日が続いている。あの人のことを考えると、体が震えてしまう。最初は文学の話で盛り上がった親切な人だと思ったのに。どうしてこうなってしまったのだろう。,
MainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line2Text,0,"窓の外を見るたびに、彼がいるような気がする。本当に　　でしかない。連絡先を教えたことを後悔している。初めの私の返信が彼を勇気づけてしまったのかもしれない。今となっては取り返しがつかない。
",
MainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line2Text (1),0,恐怖,
MainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line3Text,0,昨日も玄関先にプレゼントが置かれていた。断っているのに、なぜ理解してくれないのだろう。もう何日も　　　　　夜、物音がすると飛び起きてしまう。友人の家に泊めてもらおうかとも考えたけれど、彼に友人のことまで知られたくない。,
MainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line3Text (1),0,眠れない。,
MainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line4Text,0,時々カーテンの隙間から外を見ると、いつも同じ場所に彼がいる。常に　　　　　　　感覚が消えない。警察にも相談したけれど、具体的な脅迫がないと動けないと言われた。このまま私は、ずっと怯えて生きていくしかないのだろうか。,
MainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line4Text (1),0,監視されている,
MainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line5Text,0,できることなら、彼の記憶から私のことが消えてほしい。そうすれば、私も普通の日常に戻れるのに。,
MainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-TitleBar-TitleText,0,被害者の手記.pdf,
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line1Text,0,鈴木 啓太さんへ,
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line2Text,0,あなたは女性対して、数ヶ月に渡って執拗な接触を続けてきました。SNSを調べ、行動を監視し、自宅まで押しかけるなど、あなたの行動は明らかに彼女を　　　　　　　のです。,
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line2Text (1),0,娘を追い詰めた,
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line3Text,0,事故でいっさいの記憶を失ったとしても、あなたがした行為の責任は消えません。だからこそ、あなたには全てを　　　　　　必要があると考えました。この記憶の断片を見て、自分が何をしたのかを理解してください。,
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line3Text (1),0,思い出させる,
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line4Text,0,あなたが抱えている問題には専門的な治療が必要です。そして何より必要なのは、自分の行動への　　です。記憶を取り戻し、自分の行為と向き合うことが、あなた自身の回復への第一歩になるはずです。,
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line4Text (1),0,反省,
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line5Text,0,"　　　　　　　　　　　　　　　　　と言っています。
その願いを尊重してください。",
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line5Text (1),0,娘はもう二度とあなたに会いたくない,
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-TitleBar-TitleText,0,父親からの手紙.pdf,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine,0,もう関わりたくない,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (1),0,そう...,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (10),0,...なぜ？,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (2),0,警察に相談したからな、彼女の件で,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (3),0,なんで、ぼく達の邪魔をするんだ？,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (4),0,お前を止めるためだ,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (5),0,もしかして、君も彼女のことが好きなのか？,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (6),0,違う！そうじゃない,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (7),0,友達だから、止めようとしてる,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (8),0,...,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (9),0,自分を見つめ直せ,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (1)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (10)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (2)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (3)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (4)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (5)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (6)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (7)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (8)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea (9)-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DropAreas-DropArea-Text (TMP),0,ここにドロップ,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-InstructionText,0,発言者　（ドラッグして上の空欄にドロップ）,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ProgressPanel-Text (TMP),0,進捗度：  /11,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-SpeakerPalette-Friend-Text (TMP),0,友人,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-SpeakerPalette-MainCharacter-Text (TMP),0,ぼく,
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-TitleBar-TitleText,0,別れ話.txt,
MainScene-GameObject-Canvas-友人FilePanel-友人ファイル-警察署前.png-Text (TMP),0,警察署前.png,
MainScene-GameObject-Canvas-友人FilePanel-友人ファイル-喧嘩.png-Text (TMP),0,喧嘩.png,
MainScene-GameObject-Canvas-友人FilePanel-友人ファイル-最後の警告.txt-Text (TMP),0,最後の警告.txt,
MainScene-GameObject-Canvas-友人FilePanel-友人ファイル-親友からの忠告.txt-Text (TMP),0,親友からの忠告.txt,
MainScene-GameObject-Canvas-友人FilePanel-友人ファイル-別れ話.txt-Text (TMP),0,別れ話.txt,
MainScene-GameObject-Canvas-恋人FilePanel-恋人ファイル-プレゼント.txt-Text (TMP),0,プレゼント.txt,
MainScene-GameObject-Canvas-恋人FilePanel-恋人ファイル-初めての喧嘩？.txt-Text (TMP),0,初めての喧嘩？.txt,
MainScene-GameObject-Canvas-恋人FilePanel-恋人ファイル-窓越しの彼女.png-Text (TMP),0,窓越しの彼女.png,
MainScene-GameObject-Canvas-恋人FilePanel-恋人ファイル-特別な場所.png-Text (TMP),0,特別な場所.png,
MainScene-GameObject-Canvas-恋人FilePanel-恋人ファイル-彼女との文通.txt-Text (TMP),0,帰り際.txt,
"MonologueScene-Canvas-CommonSettingsPanel-SettingsContainer-BackButton-Text (TMP) ""戻る""",0,戻る,
"MonologueScene-Canvas-CommonSettingsPanel-SettingsContainer-BGMVolumeControl-LabelText ""BGM音量""",0,BＧＭ,
"MonologueScene-Canvas-CommonSettingsPanel-SettingsContainer-SaveAndQuitButton-Text (TMP) ""保存して終了""",0,セーブしてから終了,
"MonologueScene-Canvas-CommonSettingsPanel-SettingsContainer-SEVolumeControl-LabelText ""SE音量""",0,ＳＥ,
MonologueScene-Canvas-DialogueArea-DialogueText,0,New Text,
"OpeningScene-Canvas-CommonSettingsPanel-SettingsContainer-BackButton-Text (TMP) ""戻る""",0,戻る,
