Key,id,Japanese(ja),English(en)
MainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line3Text,0,"所見：
患者は交通事故による一時的な記憶障害から回復過程にありますが、特定の女性に対する強い執着と　　　　　　が認められます。自分と対象者との関係性を実際よりも親密なものと誤認識しており、その認識を修正することに強い抵抗を示しています。","Findings:
The patient is in the process of recovering from temporary memory impairment caused by a traffic accident, but shows strong obsession with a specific woman and _______ are observed. He misperceives his relationship with the subject as more intimate than it actually is, and shows strong resistance to correcting this perception."
MainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line3Text (1),0,現実との乖離,detachment from reality
MainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line4Text,0,思考内容には強迫観念的な要素が見られ、対象者との「　　　　　」を証明しようとする行動パターンが顕著です。現状では自身の行動が相手に与える影響について洞察が不足しています。,"Thought content shows obsessive elements, with a pronounced behavioral pattern of trying to prove a ""_______"" with the subject. Currently lacks insight into the impact his behavior has on the other person."
MainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line4Text (1),0,特別な関係,special relationship
MainScene-GameObject-Canvas-診断書.PDFFilePanel-DocumentArea-Line5Text,0,"治療計画：
	・認知行動療法（週1回）
	・必要に応じた薬物療法の検討
	・現実検討能力の向上を目指した介入","Treatment Plan:
	・Cognitive behavioral therapy (once a week)
	・Consideration of pharmacotherapy as needed
	・Intervention aimed at improving reality testing abilities"
MainScene-GameObject-Canvas-診断書.PDFFilePanel-TitleBar-TitleText,0,診断書.pdf,Medical Certificate.pdf
MainScene-GameObject-Canvas-窓越しの彼女.PNGFilePanel-TitleBar-TitleText,0,窓越しの彼女.png,Her Through the Window.png
MainScene-GameObject-Canvas-通勤路.PNGFilePanel-TitleBar-TitleText,0,通勤路.png,Commute Route.png
MainScene-GameObject-Canvas-特別な場所.PNGFilePanel-TitleBar-TitleText,0,特別な場所.png,Special Place.png
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine,0,今日はプルーストの話ができて楽しかった。,It was fun talking about Proust today
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (1),0,こちらこそ、楽しい時間をありがとう,Thank you for the enjoyable time
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (10),0,そっか、ぼくのSNSアカウントまだ知らないよね,Oh right you don't know my social media account yet
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (11),0,このアカウントに、予定が決まったら連絡して,Contact me on this account when you've decided on plans
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (12),0,・・・うん、わかった,...okay I understand
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (2),0,また機会があればお話したいです,I'd like to talk again if we have the opportunity
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (3),0,ぜひ。プルーストについてもっと話したいです,Definitely. I want to talk more about Proust
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (4),0,明日、もしよければカフェでお茶しませんか？,Tomorrow if you'd like would you have tea at the cafe?
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (5),0,ごめんなさい、明日は予定があるんです,I'm sorry I have plans tomorrow
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (6),0,じゃあ明後日はどうですか？,How about the day after tomorrow?
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (7),0,う～ん、ちょっと考えておきます,Um let me think about it
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (8),0,お返事待ってますね。,I'll wait for your reply
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (9),0,返事？,Reply?
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-InstructionText,0,発言者　（ドラッグして上の空欄にドロップ）,Speaker (Drag and drop to the blank area above)
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-ProgressPanel-Text (TMP),0,進捗度：  /13,Progress:  /13
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-SpeakerPalette-MainCharacter-Text (TMP),0,ぼく,me
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-SpeakerPalette-Woman-Text (TMP),0,彼女,her
MainScene-GameObject-Canvas-彼女との文通.TXTFilePanel-TitleBar-TitleText,0,帰り際.txt,Parting Moment.txt
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine,0,調べたよ、彼女のこと,I looked her up
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (1),0,どうやって？,How?
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (10),0,やばっ（笑）,That's crazy (laugh)
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (11),0,何がヤバいの？,What's crazy about it?
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (12),0,好きになったら知りたくなるのは当然でしょ,It's natural to want to know more when you like someone
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (13),0,いや・・・う、うん。そうだな・・・,No... y-yeah. That's right...
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (2),0,えっ、片っ端しから調べて,I searched everywhere
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (3),0,ＳＮＳアカウントを見つけたよ,and found her social media accounts
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (4),0,すごい執念だなぁ,That's quite an obsession
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (5),0,普通だよ,It's normal
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (6),0,文学部で、フランス文学が好きなんだって,She's in the literature department and loves French literature
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (7),0,どこまで調べたんだよ...,How far did you dig...
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (8),0,友達の投稿にタグ付けされてたから、,"She was tagged in a friend's post,so"
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (9),0,住んでる場所も大体分かった,I figured out roughly where she lives
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-InstructionText,0,発言者　（ドラッグして上の空欄にドロップ）,Speaker (Drag and drop to the blank above)
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-ProgressPanel-Text (TMP),0,進捗度：  /14,Progress:  /14
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-SpeakerPalette-Friend-Text (TMP),0,友人,Friend
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-SpeakerPalette-MainCharacter-Text (TMP),0,ぼく,Me
MainScene-GameObject-Canvas-彼女のこと.TXTFilePanel-TitleBar-TitleText,0,彼女のこと.txt,About Her.txt
MainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line1Text,0,もう一ヶ月以上眠れない日が続いている。あの人のことを考えると、体が震えてしまう。最初は文学の話で盛り上がった親切な人だと思ったのに。どうしてこうなってしまったのだろう。,"It's been over a month since I've had a sleepless night. When I think about that person,my body trembles. At first,I thought he was a kind person who enjoyed talking about literature. How did it come to this?"
MainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line2Text,0,"窓の外を見るたびに、彼がいるような気がする。本当に　　でしかない。連絡先を教えたことを後悔している。初めの私の返信が彼を勇気づけてしまったのかもしれない。今となっては取り返しがつかない。
","Every time I look out the window, I feel like he's there. It's nothing but pure　　. I regret giving him my contact information. Maybe my initial reply encouraged him. Now it's irreversible.
"
MainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line2Text (1),0,恐怖,terror
MainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line3Text,0,昨日も玄関先にプレゼントが置かれていた。断っているのに、なぜ理解してくれないのだろう。もう何日も　　　　　夜、物音がすると飛び起きてしまう。友人の家に泊めてもらおうかとも考えたけれど、彼に友人のことまで知られたくない。,"Yesterday,another gift was left at my doorstep. I've refused him,so why won't he understand? For days now,I　　　　　. At night,I wake up startled by any sound. I've thought about staying at a friend's house,but I don't want him to know about my friends too."
MainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line3Text (1),0,眠れない。,can't sleep
MainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line4Text,0,時々カーテンの隙間から外を見ると、いつも同じ場所に彼がいる。常に　　　　　　　感覚が消えない。警察にも相談したけれど、具体的な脅迫がないと動けないと言われた。このまま私は、ずっと怯えて生きていくしかないのだろうか。,"Sometimes when I peek through the curtain gaps,he's always in the same spot. I can't shake the feeling of being constantly　　　　　　　. I consulted the police,but they said they can't act without specific threats. Will I have to live in fear like this forever?"
MainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line4Text (1),0,監視されている,watched
MainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-DocumentArea-Line5Text,0,できることなら、彼の記憶から私のことが消えてほしい。そうすれば、私も普通の日常に戻れるのに。,If only he could forget about me completely. Then I could return to my normal life.
MainScene-GameObject-Canvas-被害者の手記.PDFFilePanel-TitleBar-TitleText,0,被害者の手記.pdf,Victim's Journal.pdf
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line1Text,0,鈴木 啓太さんへ,To Mr. Keita Suzuki
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line2Text,0,あなたは女性対して、数ヶ月に渡って執拗な接触を続けてきました。SNSを調べ、行動を監視し、自宅まで押しかけるなど、あなたの行動は明らかに彼女を　　　　　　　のです。,"You have persistently contacted a woman for months. Investigating her social media,monitoring her behavior,and even showing up at her home - your actions have clearly　　　　　　　."
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line2Text (1),0,娘を追い詰めた,cornered my daughter
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line3Text,0,事故でいっさいの記憶を失ったとしても、あなたがした行為の責任は消えません。だからこそ、あなたには全てを　　　　　　必要があると考えました。この記憶の断片を見て、自分が何をしたのかを理解してください。,"Even if you lost all your memories in the accident,the responsibility for your actions doesn't disappear. That's why I believe you need to　　　　　　everything. Look at these fragments of memory and understand what you did."
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line3Text (1),0,思い出させる,remember
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line4Text,0,あなたが抱えている問題には専門的な治療が必要です。そして何より必要なのは、自分の行動への　　です。記憶を取り戻し、自分の行為と向き合うことが、あなた自身の回復への第一歩になるはずです。,Your problems require professional treatment. And what you need most is　　for your actions. Recovering your memories and confronting your deeds should be the first step toward your own recovery.
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line4Text (1),0,反省,remorse
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line5Text,0,"　　　　　　　　　　　　　　　　　と言っています。
その願いを尊重してください。","She says　　　　　　　　　　　　　　　　　.
Please respect her wish."
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-DocumentArea-Line5Text (1),0,娘はもう二度とあなたに会いたくない,my daughter never wants to see you again
MainScene-GameObject-Canvas-父親からの手紙.PDFFilePanel-TitleBar-TitleText,0,父親からの手紙.pdf,Letter from the Father.pdf
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine,0,もう関わりたくない,I don't want to be involved anymore
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (1),0,そう...,I see...
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (10),0,...なぜ？,...Why?
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (2),0,警察に相談したからな、彼女の件で,I consulted the police about her case
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (3),0,なんで、ぼく達の邪魔をするんだ？,Why are you interfering with us?
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (4),0,お前を止めるためだ,To stop you
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (5),0,もしかして、君も彼女のことが好きなのか？,Do you like her too?
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (6),0,違う！そうじゃない,No! That's not it
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (7),0,友達だから、止めようとしてる,I'm trying to stop you because we're friends
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (8),0,...,...
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ContentScrollView-Viewport-Content-DialogueArea-DialogLine (9),0,自分を見つめ直せ,Take a good look at yourself
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-InstructionText,0,発言者　（ドラッグして上の空欄にドロップ）,Speaker (Drag and drop to the blank above)
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-ProgressPanel-Text (TMP),0,進捗度：  /11,Progress:  /11
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-SpeakerPalette-Friend-Text (TMP),0,友人,Friend
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-SpeakerPalette-MainCharacter-Text (TMP),0,ぼく,Me
MainScene-GameObject-Canvas-別れ話.TXTFilePanel-TitleBar-TitleText,0,別れ話.txt,Breaking Ties.txt
MainScene-GameObject-Canvas-友人FilePanel-友人ファイル-警察署前.png-Text (TMP),0,警察署前.png,In Front of Police Station.png
MainScene-GameObject-Canvas-友人FilePanel-友人ファイル-喧嘩.png-Text (TMP),0,喧嘩.png,The Fight.png
MainScene-GameObject-Canvas-友人FilePanel-友人ファイル-最後の警告.txt-Text (TMP),0,最後の警告.txt,Final Warning.txt
MainScene-GameObject-Canvas-友人FilePanel-友人ファイル-親友からの忠告.txt-Text (TMP),0,親友からの忠告.txt,Advice from a Friend.txt
MainScene-GameObject-Canvas-友人FilePanel-友人ファイル-別れ話.txt-Text (TMP),0,別れ話.txt,Breaking Ties.txt
MainScene-GameObject-Canvas-恋人FilePanel-恋人ファイル-プレゼント.txt-Text (TMP),0,プレゼント.txt,The Gift.txt
MainScene-GameObject-Canvas-恋人FilePanel-恋人ファイル-初めての喧嘩？.txt-Text (TMP),0,初めての喧嘩？.txt,First Fight?.txt
MainScene-GameObject-Canvas-恋人FilePanel-恋人ファイル-窓越しの彼女.png-Text (TMP),0,窓越しの彼女.png,Her Through the Window.png
MainScene-GameObject-Canvas-恋人FilePanel-恋人ファイル-特別な場所.png-Text (TMP),0,特別な場所.png,Special Place.png
MainScene-GameObject-Canvas-恋人FilePanel-恋人ファイル-彼女との文通.txt-Text (TMP),0,帰り際.txt,Departure.txt
"MonologueScene-Canvas-CommonSettingsPanel-SettingsContainer-BackButton-Text (TMP) ""戻る""",0,戻る,Back
"MonologueScene-Canvas-CommonSettingsPanel-SettingsContainer-BGMVolumeControl-LabelText ""BGM音量""",0,BＧＭ,BGM
"MonologueScene-Canvas-CommonSettingsPanel-SettingsContainer-SaveAndQuitButton-Text (TMP) ""保存して終了""",0,セーブしてから終了,Save and Exit
"MonologueScene-Canvas-CommonSettingsPanel-SettingsContainer-SEVolumeControl-LabelText ""SE音量""",0,ＳＥ,SE
MonologueScene-Canvas-DialogueArea-DialogueText,0,New Text,New Text
"OpeningScene-Canvas-CommonSettingsPanel-SettingsContainer-BackButton-Text (TMP) ""戻る""",0,戻る,Back
"OpeningScene-Canvas-CommonSettingsPanel-SettingsContainer-BGMVolumeControl-LabelText ""BGM音量""",0,BＧＭ,BGM
"OpeningScene-Canvas-CommonSettingsPanel-SettingsContainer-SaveAndQuitButton-Text (TMP) ""保存して終了""",0,セーブしてから終了,Save and Exit
"OpeningScene-Canvas-CommonSettingsPanel-SettingsContainer-SEVolumeControl-LabelText ""SE音量""",0,ＳＥ,SE
"Prefab-CommonSettingsPanel-CommonSettingsPanel-SettingsContainer-BackButton-Text (TMP) ""戻る""",0,戻る,Back
"Prefab-CommonSettingsPanel-CommonSettingsPanel-SettingsContainer-BGMVolumeControl-LabelText ""BGM音量""",0,BＧＭ,BGM
"Prefab-CommonSettingsPanel-CommonSettingsPanel-SettingsContainer-SaveAndQuitButton-Text (TMP) ""保存して終了""",0,セーブしてから終了,Save and Exit
"Prefab-CommonSettingsPanel-CommonSettingsPanel-SettingsContainer-SEVolumeControl-LabelText ""SE音量""",0,ＳＥ,SE
Prefab-DialogueEntryPrefab-DialogueEntryPrefab-BubbleBackground-DialogueText,0,<セリフのサンプルテキスト。ここに実際のダイアログが入ります。>,<Sample dialogue text. Actual dialogue goes here.>
Prefab-DialogueEntryPrefab-DialogueEntryPrefab-BubbleBackground-SpeakerName,0,<話者名>,<Speaker Name>
Prefab-NarrationEntryPrefab-NarrationEntryPrefab-NarrationBackground -DialogueText,0,<ナレーションのサンプルテキスト。ここに説明文や状況説明が入ります。>,<Sample narration text. Descriptions and situational explanations go here.>
Prefab-Text Popup-Text Popup-TextMeshPro Text,0,Sample,Sample
Prefab-TextMeshPro - Prefab 1-TextMeshPro - Prefab 1,0,Seems to be ok!,Seems to be ok!
Prefab-TextMeshPro - Prefab 2-TextMeshPro - Prefab 2,0,Hello World!,Hello World!
TitleScene-Canvas-MenuContainer-やめるボタン-Text (TMP),0,やめる,Quit
TitleScene-Canvas-MenuContainer-思い出すボタン-Text (TMP),0,思い出す,Remember
TitleScene-Canvas-MenuContainer-設定ボタン-Text (TMP),0,設定,Settings
TitleScene-Canvas-QuitConfirmationPanel -いいえボタン-Text (TMP),0,いいえ,No
TitleScene-Canvas-QuitConfirmationPanel -はいボタン-Text (TMP),0,はい,Yes
TitleScene-Canvas-QuitConfirmationPanel -確認テキスト,0,ゲームを終了しますか？,Are you sure you want to quit the game?
TitleScene-Canvas-SettingsPanel-GraphicsPanel-BackButton-Text (TMP),0,戻る,Back
TitleScene-Canvas-SettingsPanel-GraphicsPanel-SaveButton-Text (TMP),0,適用,Apply
TitleScene-Canvas-SettingsPanel-GraphicsPanel-TitleText,0,グラフィック設定,Graphics Settings
TitleScene-Canvas-SettingsPanel-LanguagePanel-BackButton-Text (TMP),0,戻る,Back
TitleScene-Canvas-SettingsPanel-LanguagePanel-LanguageDropdown-Label,0,日本語,Japanese
TitleScene-Canvas-SettingsPanel-LanguagePanel-LanguageDropdown-Template-Viewport-Content-Item-Item Label,0,Option A,Option A
TitleScene-Canvas-SettingsPanel-LanguagePanel-SaveButton-Text (TMP),0,適用,Apply
TitleScene-Canvas-SettingsPanel-LanguagePanel-TitleText,0,言語設定,Language Settings
TitleScene-Canvas-SettingsPanel-SoundPanel-BackButton-Text (TMP),0,戻る,Back
TitleScene-Canvas-SettingsPanel-SoundPanel-BGMVolumeLabel,0,BGM音量,BGM Volume
TitleScene-Canvas-SettingsPanel-SoundPanel-MasterVolumeLabel,0,マスター音量,Master Volume
TitleScene-Canvas-SettingsPanel-SoundPanel-SaveButton-Text (TMP),0,適用,Apply
TitleScene-Canvas-SettingsPanel-SoundPanel-SFXVolumeLabel,0,効果音量,SFX Volume
TitleScene-Canvas-SettingsPanel-SoundPanel-TitleText,0,サウンド設定,Sound Settings
TitleScene-Canvas-SettingsPanel-グラフィックボタン-Text (TMP),0,グラフィック,Graphics
TitleScene-Canvas-SettingsPanel-サウンドボタン-Text (TMP),0,サウンド,Sound
TitleScene-Canvas-SettingsPanel-データ初期化ボタン-Text (TMP),0,データ初期化,Reset Data
TitleScene-Canvas-SettingsPanel-データ初期化確認パネル-いいえボタン-Text (TMP),0,いいえ,No
TitleScene-Canvas-SettingsPanel-データ初期化確認パネル-はいボタン-Text (TMP),0,はい,Yes
TitleScene-Canvas-SettingsPanel-データ初期化確認パネル-メッセージパネル-メッセージテキスト,0,保存されていたデータはすべて削除されました,All saved data has been deleted
TitleScene-Canvas-SettingsPanel-データ初期化確認パネル-確認テキスト,0,ゲームを初期化しますか？,Do you want to reset the game?
TitleScene-Canvas-SettingsPanel-言語ボタン-Text (TMP),0,言語,Language
TitleScene-Canvas-SettingsPanel-戻るボタン-Text (TMP),0,戻る,Back
TitleScene-Canvas-TitleContainer,0,「願い」の記憶,"Memories of ""Desire"""
